time,x,y,z
25109,-0.10892,-0.03880,0.10204
25159,0.06995,0.12491,-0.04330
25209,0.11511,-0.27689,-0.02094
25259,-0.17320,0.05333,-0.00070
25309,0.04041,-0.13857,-0.01416
25359,0.01988,-0.02144,-0.02409
25409,-0.04991,0.16254,0.00766
25459,-0.05846,-0.10431,0.12416
25509,-0.13075,-0.11076,0.10291
25559,0.06137,-0.01765,-0.00490
25611,0.05235,-0.21375,0.07169
25659,-0.07162,-0.10728,0.11522
25709,-0.01909,-0.09891,0.09644
25759,0.00845,0.16298,0.04518
25809,0.05276,-0.06697,0.08580
25859,-0.05823,0.22693,0.03789
25913,0.07761,0.07140,0.00221
25959,-0.01151,-0.08653,0.06715
26010,-0.00284,0.38243,-0.00192
26062,0.08469,0.25386,-0.02754
26111,-0.05885,-0.10657,0.08200
26159,0.05338,0.08582,-0.02502
26210,0.18156,0.13274,-0.05626
26259,-0.04866,-0.14656,0.04373
26311,0.12892,0.13086,-0.02280
26358,0.05289,-0.11351,-0.01465
26409,-0.03250,0.00208,-0.02408
26460,0.09770,0.04871,-0.07648
26509,0.02724,0.08931,-0.10056
26559,0.04306,-0.04512,-0.07097
26609,0.03667,-0.07742,-0.05345
26659,0.03667,-0.07742,-0.05345
26712,0.03667,-0.07742,-0.05345
26759,-0.10486,-0.21384,-0.03539
26811,-0.00641,0.12837,-0.10472
26859,0.05284,-0.12109,-0.01874
26916,-0.15268,0.11206,0.01894
26964,-0.02008,0.17058,-0.02968
27012,0.01317,0.01755,-0.03758
27058,0.00288,-0.04922,0.02826
27109,-0.10919,-0.04504,0.05576
27159,-0.07053,-0.02118,-0.01682
27209,0.06398,0.02583,-0.08551
27260,0.05197,0.10059,-0.03603
27320,-0.11031,-0.25851,0.12074
27359,-0.19695,0.10619,0.05534
27409,0.03694,0.05920,-0.07346
27460,0.04143,-0.14667,-0.02705
27509,-0.02112,-0.00195,-0.00049
27559,-0.08006,0.04578,0.06334
27609,-0.05455,0.39990,0.00737
27659,0.07692,0.05249,0.02730
27710,-0.04897,0.22533,-0.01241
27759,-0.00027,0.12619,-0.03319
27809,0.07596,0.13335,-0.04565
27858,0.07939,-0.10234,-0.00464
27913,0.01668,-0.04585,0.04871
27959,-0.10196,-0.10953,0.12518
28010,0.06482,0.09706,-0.00128
28059,0.14359,-0.49759,0.01456
28109,-0.03955,0.16876,-0.05942
28158,0.07980,0.04195,0.01344
28209,-0.07289,0.00038,0.11890
28260,-0.06050,0.40594,0.04810
28309,0.11674,-0.02858,0.01138
28359,0.00821,0.00418,0.01909
28410,0.00136,0.06012,0.03282
28459,0.08173,0.00192,-0.03560
28509,0.05602,0.34634,-0.06982
28559,0.13985,0.67375,-0.09853
28609,0.12779,1.04332,-0.38028
28660,-0.29692,-0.81737,0.22888
28710,0.03175,0.54372,-0.31100
28759,-0.57915,-0.43253,-0.47299
28810,-0.08388,0.11806,0.31616
28859,-0.05550,-0.02776,0.20613
28915,-0.11528,-1.10201,0.13148
28959,0.07901,-0.07506,0.11713
29010,-0.04866,-0.08185,0.12582
29060,-0.08208,0.07999,0.08592
29111,0.00642,-0.05806,-0.00331
29159,-0.10791,0.03358,0.15306
29209,0.09608,-0.04958,0.07748
29260,0.01270,-0.01111,0.07217
29312,-0.09267,-0.00804,0.01466
