time,x,y,z
26582,0.01541,0.15286,-0.11682
26632,0.02979,0.15245,-0.09009
26682,-0.16136,-0.04239,-0.08833
26732,-0.16153,-0.21083,-0.06337
26782,-0.10805,0.07114,-0.08168
26833,-0.03722,0.28325,-0.05101
26883,-0.06694,0.11369,-0.17769
26932,-0.18858,0.23149,-0.21397
26983,-0.39182,-0.35284,-0.12917
27033,-0.11549,0.14819,0.03015
27083,-0.25853,0.13777,-0.13901
27137,-0.05125,0.18771,0.04927
27182,0.18748,-0.22282,0.49103
27232,0.04390,-0.24319,0.00842
27285,-0.24374,0.01518,-0.08301
27333,-0.25497,-0.09030,-0.04221
27384,0.02887,-0.11865,-0.15915
27433,0.00182,0.04956,-0.17502
27484,-0.24893,-0.02631,-0.02734
27536,-0.14005,0.07845,0.04709
27589,-0.29785,0.15421,0.01936
27632,-0.01141,0.12094,0.03903
27688,0.02888,-0.00510,0.01819
27732,-0.12970,-0.00504,-0.02576
27782,-0.12970,-0.00504,-0.02576
27832,-0.12970,-0.00504,-0.02576
27881,-0.05167,-0.05728,0.02068
27932,-0.01411,-0.13033,0.09395
27981,-0.01491,0.01866,0.10513
28032,-0.04453,0.01619,0.11531
28082,0.01601,-0.06837,0.11714
28137,-0.01964,0.04314,0.10379
28182,-0.03590,-0.06070,0.06900
28232,0.10403,-0.03966,0.08517
28282,-0.03889,-0.02710,0.05246
28332,-0.05711,0.11652,0.04120
28382,-0.05711,0.11652,0.04120
28432,0.04210,0.10146,0.07039
28483,0.09486,0.03995,0.07440
28532,0.03049,-0.14218,0.07726
28582,0.09105,0.11707,0.00067
28632,0.04832,0.06384,-0.07397
28682,0.08173,-0.16470,-0.08374
28732,0.05261,-0.00932,-0.11525
28782,0.10654,0.23798,-0.17471
28832,-0.02214,-0.11000,-0.10054
28882,-0.01360,0.01433,-0.03769
28932,-0.03926,0.06737,-0.03854
28982,0.02802,-0.08539,0.00038
29032,0.02452,0.02878,0.00671
29084,0.04726,0.11546,-0.10194
29144,0.16800,0.15422,-0.04301
29182,-0.00606,-0.04817,0.00760
29231,-0.16426,0.00089,0.02103
29281,-0.02852,0.05360,0.01947
29332,0.02205,0.02065,-0.01048
29382,-0.03551,-0.06075,-0.08488
29433,0.02489,-0.07683,0.01971
29482,-0.12346,0.03740,0.10782
29532,-0.15825,0.03941,0.10672
29582,0.02588,0.04909,0.09148
29632,-0.03052,0.12752,0.10422
29685,-0.07025,0.07491,0.13275
29733,-0.08351,-0.07452,0.22391
29784,-0.12839,-0.26646,0.23349
29833,-0.08379,0.01488,0.08192
29882,0.15421,0.08287,-0.03374
29932,0.18999,0.07343,-0.00392
29982,-0.08955,0.00813,0.08354
30032,-0.17522,-0.20923,0.16492
30082,-0.02393,0.06960,0.12479
30137,0.03630,0.19481,-0.01230
30182,0.05443,-0.22734,0.02548
30232,-0.12634,-0.12866,0.08382
30283,-0.09373,-0.02592,0.07976
30333,0.12285,0.19104,-0.01801
30382,0.13232,0.17818,-0.02010
30433,0.07559,0.10165,0.05577
30482,-0.04977,0.02283,0.14742
30535,0.03912,0.03467,0.16608
30583,-0.01544,-0.09172,0.12180
30634,0.14153,-0.03513,0.02969
30687,0.19020,-0.19334,0.02556
30734,0.11177,0.01225,0.03850
30787,-0.06447,-0.04657,0.07684
30833,0.10562,0.03073,0.04987
